benchmark,dataset,comp,rational,mem,localmem,coalesced,atomic,transfer,wgsize,F1:transfer/(comp+mem),F2:coalesced/mem,F3:(localmem/mem)*avgws,F4:comp/mem,oracle,runtime,speedup,penalty,runtime_cpu,ci_cpu,ci_mean_cpu,runtime_gpu,ci_gpu,ci_mean_gpu,kernel_nlines,kernel_size
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,16384,0,1,3,0,2,0,393216,256,131072.0,0.667,0.0,0,GPU,0.111379,1.08,0.93,0.120098,0.004464,0.03717,0.111379,0.003514,0.03155,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,2048,0,1,3,0,2,0,49152,256,16384.0,0.667,0.0,0,GPU,0.01801,3.80,0.26,0.068444,0.013526,0.197621,0.01801,0.002703,0.150083,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,2097152,0,1,3,0,2,0,50331648,256,16777216.0,0.667,0.0,0,CPU,8.503508,2.17,0.46,8.503508,2.654897,0.312212,18.44905,0.100579,0.005452,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,256,0,1,3,0,2,0,6144,256,2048.0,0.667,0.0,0,GPU,0.014899,1.23,0.81,0.018354,0.00921,0.501798,0.014899,0.003105,0.208403,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,262144,0,1,3,0,2,0,6291456,256,2097152.0,0.667,0.0,0,CPU,0.621568,3.39,0.29,0.621568,0.295811,0.475911,2.109254,0.001064,0.000504,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,4096,0,1,3,0,2,0,98304,256,32768.0,0.667,0.0,0,GPU,0.019987,2.65,0.38,0.052912,0.008478,0.160228,0.019987,0.00268,0.134087,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,4194304,0,1,3,0,2,0,100663296,256,33554432.0,0.667,0.0,0,CPU,15.610888,2.40,0.42,15.610888,3.620252,0.231906,37.461101,0.859842,0.022953,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,512,0,1,3,0,2,0,12288,256,4096.0,0.667,0.0,0,GPU,0.01545,1.67,0.60,0.025813,0.012228,0.473715,0.01545,0.003022,0.195599,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,524288,0,1,3,0,2,0,12582912,256,4194304.0,0.667,0.0,0,CPU,1.585803,2.65,0.38,1.585803,0.561485,0.35407,4.207546,0.000514,0.000122,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,64,0,1,3,0,2,0,1536,64,512.0,0.667,0.0,0,CPU,0.010266,1.75,0.57,0.010266,0.002762,0.269043,0.017933,0.003384,0.188702,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,65536,0,1,3,0,2,0,1572864,256,524288.0,0.667,0.0,0,CPU,0.168009,3.23,0.31,0.168009,0.045972,0.273628,0.542189,0.003123,0.00576,8,165
0c96133bafbaeecdbbb52089d908e6cde4a5bc02.cl-A,8192,0,1,3,0,2,0,196608,256,65536.0,0.667,0.0,0,GPU,0.046342,1.24,0.81,0.057521,0.017974,0.312477,0.046342,0.002931,0.063247,8,165
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,1024,2,1,3,0,3,0,24576,256,4915.2,1,0.0,0.667,GPU,0.016979,2.34,0.43,0.039795,0.005528,0.138912,0.016979,0.003146,0.185288,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,1048576,2,1,3,0,3,0,25165824,256,5033164.8,1,0.0,0.667,CPU,3.359156,2.70,0.37,3.359156,1.024362,0.304946,9.064102,0.011653,0.001286,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,128,2,1,3,0,3,0,3072,128,614.4,1,0.0,0.667,CPU,0.009428,1.58,0.63,0.009428,0.001288,0.136614,0.014938,0.002963,0.198353,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,131072,2,1,3,0,3,0,3145728,256,629145.6,1,0.0,0.667,CPU,0.333112,3.20,0.31,0.333112,0.090302,0.271086,1.065363,0.002577,0.002419,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,16384,2,1,3,0,3,0,393216,256,78643.2,1,0.0,0.667,GPU,0.11207,1.10,0.91,0.123003,0.008858,0.072015,0.11207,0.003742,0.03339,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,2048,2,1,3,0,3,0,49152,256,9830.4,1,0.0,0.667,GPU,0.018765,5.04,0.20,0.094536,0.046957,0.49671,0.018765,0.003048,0.16243,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,2097152,2,1,3,0,3,0,50331648,256,10066329.6,1,0.0,0.667,CPU,8.234342,2.26,0.44,8.234342,2.871699,0.348747,18.60055,0.039333,0.002115,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,256,2,1,3,0,3,0,6144,256,1228.8,1,0.0,0.667,CPU,0.009736,1.55,0.64,0.009736,0.003577,0.367399,0.015117,0.002827,0.187008,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,262144,2,1,3,0,3,0,6291456,256,1258291.2,1,0.0,0.667,CPU,0.623565,3.39,0.29,0.623565,0.419691,0.673051,2.114579,0.000845,0.0004,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,4096,2,1,3,0,3,0,98304,256,19660.8,1,0.0,0.667,GPU,0.021766,2.78,0.36,0.060482,0.017821,0.29465,0.021766,0.003914,0.179822,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,4194304,2,1,3,0,3,0,100663296,256,20132659.2,1,0.0,0.667,CPU,15.2924,2.46,0.41,15.2924,1.190582,0.077854,37.610906,0.612454,0.016284,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,512,2,1,3,0,3,0,12288,256,2457.6,1,0.0,0.667,GPU,0.015347,1.55,0.65,0.023774,0.01767,0.743249,0.015347,0.003047,0.19854,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,524288,2,1,3,0,3,0,12582912,256,2516582.4,1,0.0,0.667,CPU,2.022712,2.09,0.48,2.022712,0.386935,0.191295,4.233286,0.000914,0.000216,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,64,2,1,3,0,3,0,1536,64,307.2,1,0.0,0.667,CPU,0.012948,1.17,0.86,0.012948,0.009662,0.746216,0.015098,0.002946,0.195125,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,65536,2,1,3,0,3,0,1572864,256,314572.8,1,0.0,0.667,CPU,0.203348,2.67,0.37,0.203348,0.068842,0.338543,0.542867,0.003253,0.005992,8,170
0cb3bc433962bda07b1df7a606897624e09b5ed0.cl-A,8192,2,1,3,0,3,0,196608,256,39321.6,1,0.0,0.667,GPU,0.047059,1.81,0.55,0.085149,0.02241,0.263186,0.047059,0.004247,0.090248,8,170
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,1024,1,1,2,0,2,0,24576,256,8192.0,1,0.0,0.5,GPU,0.016211,1.97,0.51,0.032015,0.027074,0.845666,0.016211,0.00307,0.189378,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,1048576,1,1,2,0,2,0,25165824,256,8388608.0,1,0.0,0.5,CPU,4.292255,2.09,0.48,4.292255,1.248218,0.290807,8.985651,0.017148,0.001908,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,128,1,1,2,0,2,0,3072,128,1024.0,1,0.0,0.5,CPU,0.006174,2.30,0.44,0.006174,0.002163,0.35034,0.01417,0.003245,0.229005,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,131072,1,1,2,0,2,0,3145728,256,1048576.0,1,0.0,0.5,CPU,0.371161,2.87,0.35,0.371161,0.04848,0.130617,1.064122,0.001059,0.000995,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,16384,1,1,2,0,2,0,393216,256,131072.0,1,0.0,0.5,CPU,0.087231,1.27,0.79,0.087231,0.054446,0.624159,0.111021,0.002691,0.024239,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,2048,1,1,2,0,2,0,49152,256,16384.0,1,0.0,0.5,GPU,0.017581,3.52,0.28,0.061949,0.005009,0.080857,0.017581,0.003281,0.186622,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,2097152,1,1,2,0,2,0,50331648,256,16777216.0,1,0.0,0.5,CPU,8.940306,2.07,0.48,8.940306,1.833956,0.205133,18.542675,0.022321,0.001204,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,256,1,1,2,0,2,0,6144,256,2048.0,1,0.0,0.5,CPU,0.010183,1.48,0.68,0.010183,0.008584,0.842974,0.015034,0.002787,0.18538,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,262144,1,1,2,0,2,0,6291456,256,2097152.0,1,0.0,0.5,CPU,0.957446,2.21,0.45,0.957446,0.231021,0.241289,2.113094,0.000748,0.000354,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,4096,1,1,2,0,2,0,98304,256,32768.0,1,0.0,0.5,GPU,0.020064,3.34,0.30,0.067089,0.003015,0.04494,0.020064,0.003315,0.165221,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,4194304,1,1,2,0,2,0,100663296,256,33554432.0,1,0.0,0.5,CPU,12.211191,3.05,0.33,12.211191,2.12111,0.173702,37.186317,0.176706,0.004752,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,512,1,1,2,0,2,0,12288,256,4096.0,1,0.0,0.5,GPU,0.015354,1.12,0.90,0.017126,0.019107,1.115672,0.015354,0.00326,0.212323,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,524288,1,1,2,0,2,0,12582912,256,4194304.0,1,0.0,0.5,CPU,1.774499,2.38,0.42,1.774499,0.38698,0.218078,4.218822,0.003435,0.000814,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,64,1,1,2,0,2,0,1536,64,512.0,1,0.0,0.5,CPU,0.007948,1.87,0.54,0.007948,0.004197,0.528057,0.014829,0.003607,0.24324,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,65536,1,1,2,0,2,0,1572864,256,524288.0,1,0.0,0.5,CPU,0.240937,2.25,0.44,0.240937,0.191335,0.794129,0.541997,0.002721,0.00502,9,180
0dd5f3839d106a026a897d1daa84f2cada22fb36.cl-A,8192,1,1,2,0,2,0,196608,256,65536.0,1,0.0,0.5,GPU,0.046765,1.83,0.55,0.08568,0.009047,0.105591,0.046765,0.003417,0.073067,9,180
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,1024,3,1,3,0,3,0,24576,256,4096.0,1,0.0,1,GPU,0.017254,3.21,0.31,0.055355,0.008245,0.148948,0.017254,0.002721,0.157703,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,1048576,3,1,3,0,3,0,25165824,256,4194304.0,1,0.0,1,CPU,4.297786,2.10,0.48,4.297786,1.115163,0.259474,9.04256,0.007018,0.000776,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,128,3,1,3,0,3,0,3072,128,512.0,1,0.0,1,CPU,0.013284,1.17,0.85,0.013284,0.004856,0.365553,0.015571,0.003351,0.215208,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,131072,3,1,3,0,3,0,3145728,256,524288.0,1,0.0,1,CPU,0.340376,3.13,0.32,0.340376,0.080017,0.235084,1.06391,0.002142,0.002013,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,16384,3,1,3,0,3,0,393216,256,65536.0,1,0.0,1,GPU,0.111034,1.02,0.98,0.113686,0.015001,0.131951,0.111034,0.003453,0.031099,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,2048,3,1,3,0,3,0,49152,256,8192.0,1,0.0,1,GPU,0.017926,3.45,0.29,0.061865,0.026354,0.425992,0.017926,0.003052,0.170255,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,2097152,3,1,3,0,3,0,50331648,256,8388608.0,1,0.0,1,CPU,6.307173,2.95,0.34,6.307173,2.359783,0.374143,18.57753,0.006464,0.000348,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,256,3,1,3,0,3,0,6144,256,1024.0,1,0.0,1,CPU,0.011943,1.25,0.80,0.011943,0.000763,0.063887,0.014893,0.003085,0.207144,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,262144,3,1,3,0,3,0,6291456,256,1048576.0,1,0.0,1,CPU,0.762115,2.78,0.36,0.762115,0.314723,0.41296,2.119494,0.000356,0.000168,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,4096,3,1,3,0,3,0,98304,256,16384.0,1,0.0,1,GPU,0.020621,3.82,0.26,0.07878,0.020252,0.25707,0.020621,0.003185,0.154454,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,4194304,3,1,3,0,3,0,100663296,256,16777216.0,1,0.0,1,CPU,14.867377,2.52,0.40,14.867377,3.820321,0.25696,37.420134,0.167972,0.004489,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,512,3,1,3,0,3,0,12288,256,2048.0,1,0.0,1,GPU,0.01559,3.05,0.33,0.04759,0.006992,0.146922,0.01559,0.003006,0.192816,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,524288,3,1,3,0,3,0,12582912,256,2097152.0,1,0.0,1,CPU,2.116858,2.00,0.50,2.116858,0.342014,0.161567,4.232493,0.001329,0.000314,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,64,3,1,3,0,3,0,1536,64,256.0,1,0.0,1,CPU,0.007487,1.99,0.50,0.007487,0.003915,0.522906,0.014925,0.003213,0.215276,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,65536,3,1,3,0,3,0,1572864,256,262144.0,1,0.0,1,CPU,0.260255,2.08,0.48,0.260255,0.068834,0.264487,0.541562,0.002918,0.005388,12,209
0dec230d2dadb5cad6febb249fd6d30f2bdb93f3.cl-A,8192,3,1,3,0,3,0,196608,256,32768.0,1,0.0,1,GPU,0.046566,1.96,0.51,0.091281,0.007844,0.085932,0.046566,0.002968,0.063737,12,209
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,1024,0,2,3,0,3,0,24576,256,8192.0,1,0.0,0,GPU,0.016934,1.60,0.62,0.027098,0.005431,0.200421,0.016934,0.002614,0.154364,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,1048576,0,2,3,0,3,0,25165824,256,8388608.0,1,0.0,0,CPU,3.977748,2.25,0.44,3.977748,0.336171,0.084513,8.96665,0.004045,0.000451,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,128,0,2,3,0,3,0,3072,128,1024.0,1,0.0,0,CPU,0.010392,1.46,0.68,0.010392,0.001094,0.105273,0.015206,0.003061,0.201302,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,131072,0,2,3,0,3,0,3145728,256,1048576.0,1,0.0,0,CPU,0.38749,2.75,0.36,0.38749,0.05548,0.143178,1.064973,0.002045,0.00192,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,16384,0,2,3,0,3,0,393216,256,131072.0,1,0.0,0,GPU,0.111699,1.43,0.70,0.160229,0.112177,0.700104,0.111699,0.003715,0.033259,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,2048,0,2,3,0,3,0,49152,256,16384.0,1,0.0,0,GPU,0.017581,3.97,0.25,0.069729,0.01747,0.250541,0.017581,0.003135,0.178318,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,2097152,0,2,3,0,3,0,50331648,256,16777216.0,1,0.0,0,CPU,5.997555,3.12,0.32,5.997555,0.987363,0.164628,18.70656,0.02265,0.001211,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,256,0,2,3,0,3,0,6144,256,2048.0,1,0.0,0,CPU,0.009987,1.55,0.65,0.009987,0.003075,0.3079,0.015475,0.002751,0.177771,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,262144,0,2,3,0,3,0,6291456,256,2097152.0,1,0.0,0,CPU,0.682944,3.10,0.32,0.682944,0.296576,0.434261,2.1176,0.000735,0.000347,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,4096,0,2,3,0,3,0,98304,256,32768.0,1,0.0,0,GPU,0.020416,2.72,0.37,0.055566,0.026436,0.475759,0.020416,0.002714,0.132935,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,4194304,0,2,3,0,3,0,100663296,256,33554432.0,1,0.0,0,CPU,13.50576,2.78,0.36,13.50576,5.331635,0.394767,37.487277,0.148413,0.003959,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,512,0,2,3,0,3,0,12288,256,4096.0,1,0.0,0,GPU,0.015674,1.76,0.57,0.027573,0.022396,0.812244,0.015674,0.002687,0.17143,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,524288,0,2,3,0,3,0,12582912,256,4194304.0,1,0.0,0,CPU,1.526005,2.77,0.36,1.526005,0.625644,0.409988,4.231994,0.001054,0.000249,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,64,0,2,3,0,3,0,1536,64,512.0,1,0.0,0,CPU,0.011929,1.27,0.78,0.011929,0.003675,0.308073,0.015206,0.002465,0.162107,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,65536,0,2,3,0,3,0,1572864,256,524288.0,1,0.0,0,CPU,0.281919,1.92,0.52,0.281919,0.059577,0.211327,0.542131,0.002727,0.00503,9,183
0df6f8d549c980ce33710fb3a040d498119d67c9.cl-A,8192,0,2,3,0,3,0,196608,256,65536.0,1,0.0,0,GPU,0.046426,1.82,0.55,0.084297,0.004506,0.053454,0.046426,0.003187,0.068647,9,183
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,1024,0,1,3,0,2,0,24576,256,8192.0,0.667,0.0,0,GPU,0.016576,2.20,0.45,0.036442,0.009935,0.272625,0.016576,0.002753,0.166083,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,1048576,0,1,3,0,2,0,25165824,256,8388608.0,0.667,0.0,0,CPU,4.371566,2.07,0.48,4.371566,1.17058,0.267771,9.053082,0.026188,0.002893,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,128,0,1,3,0,2,0,3072,128,1024.0,0.667,0.0,0,CPU,0.007236,2.08,0.48,0.007236,0.003464,0.478718,0.015059,0.002869,0.190517,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,131072,0,1,3,0,2,0,3145728,256,1048576.0,0.667,0.0,0,CPU,0.426336,2.50,0.40,0.426336,0.018871,0.044263,1.064371,0.001715,0.001611,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,16384,0,1,3,0,2,0,393216,256,131072.0,0.667,0.0,0,CPU,0.096743,1.15,0.87,0.096743,0.024907,0.257455,0.111091,0.002813,0.025322,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,2048,0,1,3,0,2,0,49152,256,16384.0,0.667,0.0,0,GPU,0.019034,1.83,0.55,0.034921,0.007624,0.218321,0.019034,0.004034,0.211937,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,2097152,0,1,3,0,2,0,50331648,256,16777216.0,0.667,0.0,0,CPU,9.16814,2.03,0.49,9.16814,2.144751,0.233935,18.605984,0.073378,0.003944,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,256,0,1,3,0,2,0,6144,256,2048.0,0.667,0.0,0,CPU,0.008017,1.91,0.52,0.008017,0.004907,0.612074,0.015277,0.002866,0.187602,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,262144,0,1,3,0,2,0,6291456,256,2097152.0,0.667,0.0,0,CPU,0.67508,3.14,0.32,0.67508,0.239771,0.355174,2.121126,0.001172,0.000553,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,4096,0,1,3,0,2,0,98304,256,32768.0,0.667,0.0,0,GPU,0.020275,2.44,0.41,0.049391,0.023348,0.472718,0.020275,0.002522,0.12439,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,4194304,0,1,3,0,2,0,100663296,256,33554432.0,0.667,0.0,0,CPU,15.071033,2.48,0.40,15.071033,3.585715,0.237921,37.415718,0.105557,0.002821,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,512,0,1,3,0,2,0,12288,256,4096.0,0.667,0.0,0,GPU,0.015674,2.57,0.39,0.040243,0.027191,0.67567,0.015674,0.003132,0.199821,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,524288,0,1,3,0,2,0,12582912,256,4194304.0,0.667,0.0,0,CPU,1.968404,2.15,0.46,1.968404,0.329596,0.167443,4.233421,0.001724,0.000407,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,64,0,1,3,0,2,0,1536,64,512.0,0.667,0.0,0,CPU,0.006356,2.43,0.41,0.006356,0.002497,0.392857,0.015437,0.002772,0.179569,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,65536,0,1,3,0,2,0,1572864,256,524288.0,0.667,0.0,0,CPU,0.189995,2.85,0.35,0.189995,0.030683,0.161494,0.541581,0.003432,0.006337,8,166
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,8192,0,1,3,0,2,0,196608,256,65536.0,0.667,0.0,0,GPU,0.04647,1.02,0.98,0.047296,0.004894,0.103476,0.04647,0.002925,0.062944,8,166
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,1024,2,1,6,0,6,0,24576,256,3072.0,1,0.0,0.333,GPU,0.01767,2.89,0.35,0.051011,0.022799,0.446943,0.01767,0.004039,0.22858,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,1048576,2,1,6,0,6,0,25165824,256,3145728.0,1,0.0,0.333,CPU,4.910625,1.85,0.54,4.910625,0.314987,0.064144,9.079859,0.009966,0.001098,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,128,2,1,6,0,6,0,3072,128,384.0,1,0.0,0.333,CPU,0.005978,2.59,0.39,0.005978,0.00453,0.757779,0.015494,0.002985,0.192655,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,131072,2,1,6,0,6,0,3145728,256,393216.0,1,0.0,0.333,CPU,0.317412,3.37,0.30,0.317412,0.083478,0.262996,1.069274,0.004197,0.003925,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,16384,2,1,6,0,6,0,393216,256,49152.0,1,0.0,0.333,GPU,0.112813,1.56,0.64,0.175509,0.15726,0.896022,0.112813,0.003196,0.02833,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,2048,2,1,6,0,6,0,49152,256,6144.0,1,0.0,0.333,GPU,0.018925,6.83,0.15,0.129205,0.16266,1.25893,0.018925,0.004376,0.231229,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,2097152,2,1,6,0,6,0,50331648,256,6291456.0,1,0.0,0.333,CPU,7.617929,2.46,0.41,7.617929,0.820153,0.107661,18.715539,0.011297,0.000604,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,256,2,1,6,0,6,0,6144,256,768.0,1,0.0,0.333,GPU,0.015034,1.07,0.93,0.016119,0.013281,0.823934,0.015034,0.003151,0.209592,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,262144,2,1,6,0,6,0,6291456,256,786432.0,1,0.0,0.333,CPU,0.996124,2.13,0.47,0.996124,0.109667,0.110094,2.126342,0.001559,0.000733,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,4096,2,1,6,0,6,0,98304,256,12288.0,1,0.0,0.333,GPU,0.021619,2.71,0.37,0.058667,0.024634,0.419895,0.021619,0.003365,0.15565,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,4194304,2,1,6,0,6,0,100663296,256,12582912.0,1,0.0,0.333,CPU,13.630007,2.76,0.36,13.630007,2.323755,0.170488,37.651053,0.410453,0.010902,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,512,2,1,6,0,6,0,12288,256,1536.0,1,0.0,0.333,GPU,0.015584,1.74,0.58,0.027098,0.022578,0.833198,0.015584,0.003133,0.20104,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,524288,2,1,6,0,6,0,12582912,256,1572864.0,1,0.0,0.333,CPU,1.851043,2.30,0.44,1.851043,0.484421,0.261702,4.248474,0.001205,0.000284,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,64,2,1,6,0,6,0,1536,64,192.0,1,0.0,0.333,GPU,0.014995,3.04,0.33,0.045606,0.090887,1.992874,0.014995,0.003305,0.220407,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,65536,2,1,6,0,6,0,1572864,256,196608.0,1,0.0,0.333,CPU,0.195918,2.78,0.36,0.195918,0.035332,0.180341,0.543706,0.003353,0.006167,8,189
0e2e92a0a7c2e789b1568a09b80dc6b18e4c9d01.cl-A,8192,2,1,6,0,6,0,196608,256,24576.0,1,0.0,0.333,GPU,0.047315,1.68,0.60,0.079326,0.041095,0.518052,0.047315,0.004007,0.084688,8,189
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,1024,2,1,7,0,6,0,24576,256,2730.666667,0.857,0.0,0.286,GPU,0.017357,1.81,0.55,0.031429,0.011533,0.366954,0.017357,0.003648,0.210175,8,183
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,1048576,2,1,7,0,6,0,25165824,256,2796202.666667,0.857,0.0,0.286,CPU,4.450947,2.04,0.49,4.450947,0.092521,0.020787,9.080192,0.006046,0.000666,8,183
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,128,2,1,7,0,6,0,3072,128,341.333333,0.857,0.0,0.286,GPU,0.015437,1.23,0.82,0.018913,0.020199,1.067996,0.015437,0.003836,0.248494,8,183
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,131072,2,1,7,0,6,0,3145728,256,349525.333333,0.857,0.0,0.286,CPU,0.416433,2.56,0.39,0.416433,0.090933,0.218362,1.067053,0.001409,0.00132,8,183
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,16384,2,1,7,0,6,0,393216,256,43690.666667,0.857,0.0,0.286,GPU,0.11168,1.12,0.89,0.124861,0.022594,0.180953,0.11168,0.004011,0.035915,8,183
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,2048,2,1,7,0,6,0,49152,256,5461.333333,0.857,0.0,0.286,GPU,0.018528,2.79,0.36,0.051669,0.022741,0.440129,0.018528,0.004145,0.223715,8,183
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,2097152,2,1,7,0,6,0,50331648,256,5592405.333333,0.857,0.0,0.286,CPU,6.94736,2.69,0.37,6.94736,1.151176,0.1657,18.677651,0.061973,0.003318,8,183
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,256,2,1,7,0,6,0,6144,256,682.666667,0.857,0.0,0.286,GPU,0.014867,1.60,0.62,0.023844,0.028692,1.203322,0.014867,0.004704,0.316405,8,183
